,Awan3pm,Kelembaban3pm,Cluster
15026,7.0,43.0,Tidak Bersalju
15027,3.0,44.0,Tidak Bersalju
15028,7.0,47.0,Tidak Bersalju
15029,1.0,36.0,Tidak Bersalju
15030,8.0,40.0,Tidak Bersalju
15031,3.0,41.0,Tidak Bersalju
15032,1.0,29.0,Tidak Bersalju
15033,1.0,40.0,Tidak Bersalju
15034,2.0,51.0,Tidak Bersalju
15035,2.0,26.0,Tidak Bersalju
15036,4.0,29.0,Tidak Bersalju
15037,5.0,36.0,Tidak Bersalju
15038,6.0,46.0,Tidak Bersalju
15039,7.0,40.0,Tidak Bersalju
15040,1.0,50.0,Tidak Bersalju
15041,5.0,32.0,Tidak Bersalju
15042,1.0,46.0,Tidak Bersalju
15043,6.0,46.0,Tidak Bersalju
15044,7.0,45.0,Tidak Bersalju
15045,1.0,36.0,Tidak Bersalju
15046,2.0,37.0,Tidak Bersalju
15047,1.0,50.0,Tidak Bersalju
15048,1.0,51.0,Tidak Bersalju
15049,7.0,47.0,Tidak Bersalju
15050,0.0,23.0,Tidak Bersalju
15051,1.0,41.0,Tidak Bersalju
15052,5.0,35.0,Tidak Bersalju
15053,5.0,40.0,Tidak Bersalju
15054,3.0,20.0,Tidak Bersalju
15055,3.0,44.0,Tidak Bersalju
15056,1.0,26.0,Tidak Bersalju
15057,3.0,32.0,Tidak Bersalju
15058,1.0,14.0,Tidak Bersalju
15059,1.0,42.0,Tidak Bersalju
15060,1.0,16.0,Tidak Bersalju
15061,1.0,44.0,Tidak Bersalju
15062,0.0,20.0,Tidak Bersalju
15063,3.0,50.0,Tidak Bersalju
15064,1.0,47.0,Tidak Bersalju
15065,6.0,38.0,Tidak Bersalju
15066,1.0,31.0,Tidak Bersalju
15067,6.0,39.0,Tidak Bersalju
15068,6.0,30.0,Tidak Bersalju
15069,0.0,47.0,Tidak Bersalju
15070,0.0,43.0,Tidak Bersalju
15071,7.0,18.0,Tidak Bersalju
15072,7.0,40.0,Tidak Bersalju
15073,1.0,34.0,Tidak Bersalju
15074,3.0,47.0,Tidak Bersalju
15075,7.0,40.0,Tidak Bersalju
15076,1.0,11.0,Tidak Bersalju
15077,0.0,29.0,Tidak Bersalju
15078,1.0,45.0,Tidak Bersalju
15079,7.0,35.0,Tidak Bersalju
15080,5.0,30.0,Tidak Bersalju
15081,1.0,18.0,Tidak Bersalju
15082,5.0,48.0,Tidak Bersalju
15083,7.0,45.0,Tidak Bersalju
15084,5.0,25.0,Tidak Bersalju
15085,4.0,33.0,Tidak Bersalju
15086,7.0,18.0,Tidak Bersalju
15087,3.0,22.0,Tidak Bersalju
15088,1.0,42.0,Tidak Bersalju
15089,2.0,32.0,Tidak Bersalju
15090,7.0,44.0,Tidak Bersalju
15091,5.0,47.0,Tidak Bersalju
15092,7.0,42.0,Tidak Bersalju
15093,7.0,47.0,Tidak Bersalju
15094,1.0,20.0,Tidak Bersalju
15095,7.0,23.0,Tidak Bersalju
15096,6.0,23.0,Tidak Bersalju
15097,1.0,44.0,Tidak Bersalju
15098,1.0,44.0,Tidak Bersalju
15099,1.0,38.0,Tidak Bersalju
15100,3.0,31.0,Tidak Bersalju
15101,1.0,30.0,Tidak Bersalju
15102,1.0,24.0,Tidak Bersalju
15103,3.0,50.0,Tidak Bersalju
15104,6.0,19.0,Tidak Bersalju
15105,2.0,31.0,Tidak Bersalju
15106,3.0,50.0,Tidak Bersalju
15107,0.0,22.0,Tidak Bersalju
15108,4.0,45.0,Tidak Bersalju
15109,5.0,20.0,Tidak Bersalju
15110,0.0,35.0,Tidak Bersalju
15111,1.0,47.0,Tidak Bersalju
15112,0.0,46.0,Tidak Bersalju
15113,7.0,32.0,Tidak Bersalju
15114,0.0,39.0,Tidak Bersalju
15115,4.0,26.0,Tidak Bersalju
15116,1.0,28.0,Tidak Bersalju
15117,0.0,42.0,Tidak Bersalju
15118,2.0,21.0,Tidak Bersalju
15119,6.0,30.0,Tidak Bersalju
15120,2.0,40.0,Tidak Bersalju
15121,4.0,50.0,Tidak Bersalju
15122,1.0,45.0,Tidak Bersalju
15123,1.0,39.0,Tidak Bersalju
15124,1.0,21.0,Tidak Bersalju
15125,7.0,46.0,Tidak Bersalju
15126,7.0,24.0,Tidak Bersalju
15127,6.0,40.0,Tidak Bersalju
15128,1.0,35.0,Tidak Bersalju
15129,7.0,47.0,Tidak Bersalju
15130,1.0,48.0,Tidak Bersalju
15131,3.0,44.0,Tidak Bersalju
15132,1.0,35.0,Tidak Bersalju
15133,2.0,43.0,Tidak Bersalju
15134,7.0,43.0,Tidak Bersalju
15135,1.0,10.0,Tidak Bersalju
15136,3.0,42.0,Tidak Bersalju
15137,1.0,40.0,Tidak Bersalju
15138,1.0,21.0,Tidak Bersalju
15139,3.0,15.0,Tidak Bersalju
15140,7.0,22.0,Tidak Bersalju
15141,1.0,17.0,Tidak Bersalju
15142,0.0,29.0,Tidak Bersalju
15143,2.0,35.0,Tidak Bersalju
15144,2.0,43.0,Tidak Bersalju
15145,6.0,11.0,Tidak Bersalju
15146,0.0,46.0,Tidak Bersalju
15147,5.0,28.0,Tidak Bersalju
15148,1.0,47.0,Tidak Bersalju
15149,7.0,39.0,Tidak Bersalju
15150,6.0,25.0,Tidak Bersalju
15151,2.0,19.0,Tidak Bersalju
15152,1.0,45.0,Tidak Bersalju
15153,3.0,51.0,Tidak Bersalju
15154,6.0,45.0,Tidak Bersalju
15155,4.0,24.0,Tidak Bersalju
15156,5.0,46.0,Tidak Bersalju
15157,5.0,45.0,Tidak Bersalju
15158,6.0,47.0,Tidak Bersalju
15159,7.0,39.0,Tidak Bersalju
15160,7.0,47.0,Tidak Bersalju
15161,2.0,8.0,Tidak Bersalju
15162,2.0,12.0,Tidak Bersalju
15163,5.0,37.0,Tidak Bersalju
15164,1.0,35.0,Tidak Bersalju
15165,3.0,40.0,Tidak Bersalju
15166,2.0,25.0,Tidak Bersalju
15167,1.0,30.0,Tidak Bersalju
15168,1.0,38.0,Tidak Bersalju
15169,1.0,29.0,Tidak Bersalju
15170,1.0,48.0,Tidak Bersalju
15171,1.0,35.0,Tidak Bersalju
15172,1.0,47.0,Tidak Bersalju
15173,1.0,33.0,Tidak Bersalju
15174,1.0,38.0,Tidak Bersalju
15175,4.0,34.0,Tidak Bersalju
15176,5.0,35.0,Tidak Bersalju
15177,0.0,36.0,Tidak Bersalju
15178,7.0,42.0,Tidak Bersalju
15179,2.0,34.0,Tidak Bersalju
15180,0.0,30.0,Tidak Bersalju
15181,1.0,37.0,Tidak Bersalju
15182,1.0,27.0,Tidak Bersalju
15183,5.0,33.0,Tidak Bersalju
15184,2.0,48.0,Tidak Bersalju
15185,6.0,46.0,Tidak Bersalju
15186,3.0,35.0,Tidak Bersalju
15187,1.0,21.0,Tidak Bersalju
15188,4.0,46.0,Tidak Bersalju
15189,1.0,23.0,Tidak Bersalju
15190,3.0,48.0,Tidak Bersalju
15191,5.0,19.0,Tidak Bersalju
15192,1.0,40.0,Tidak Bersalju
15193,5.0,9.0,Tidak Bersalju
15194,6.0,29.0,Tidak Bersalju
15195,0.0,16.0,Tidak Bersalju
15196,0.0,30.0,Tidak Bersalju
15197,1.0,47.0,Tidak Bersalju
15198,7.0,46.0,Tidak Bersalju
15199,6.0,24.0,Tidak Bersalju
15200,7.0,42.0,Tidak Bersalju
15201,6.0,45.0,Tidak Bersalju
15202,5.0,40.0,Tidak Bersalju
15203,2.0,50.0,Tidak Bersalju
15204,2.0,50.0,Tidak Bersalju
15205,6.0,46.0,Tidak Bersalju
15206,0.0,12.0,Tidak Bersalju
15207,3.0,45.0,Tidak Bersalju
15208,2.0,50.0,Tidak Bersalju
15209,2.0,41.0,Tidak Bersalju
15210,7.0,36.0,Tidak Bersalju
15211,4.0,17.0,Tidak Bersalju
15212,4.0,45.0,Tidak Bersalju
15213,1.0,34.0,Tidak Bersalju
15214,4.0,38.0,Tidak Bersalju
15215,7.0,39.0,Tidak Bersalju
15216,1.0,28.0,Tidak Bersalju
15217,6.0,34.0,Tidak Bersalju
15218,6.0,47.0,Tidak Bersalju
15219,5.0,31.0,Tidak Bersalju
15220,4.0,32.0,Tidak Bersalju
15221,0.0,25.0,Tidak Bersalju
15222,1.0,38.0,Tidak Bersalju
15223,2.0,46.0,Tidak Bersalju
15224,3.0,37.0,Tidak Bersalju
15225,5.0,38.0,Tidak Bersalju
15226,3.0,15.0,Tidak Bersalju
15227,4.0,48.0,Tidak Bersalju
15228,5.0,36.0,Tidak Bersalju
15229,0.0,16.0,Tidak Bersalju
15230,5.0,9.0,Tidak Bersalju
15231,1.0,46.0,Tidak Bersalju
15232,1.0,27.0,Tidak Bersalju
15233,7.0,28.0,Tidak Bersalju
15234,5.0,34.0,Tidak Bersalju
15235,1.0,18.0,Tidak Bersalju
15236,0.0,16.0,Tidak Bersalju
15237,7.0,31.0,Tidak Bersalju
15238,3.0,26.0,Tidak Bersalju
15239,6.0,24.0,Tidak Bersalju
15240,7.0,46.0,Tidak Bersalju
15241,5.0,49.0,Tidak Bersalju
15242,1.0,47.0,Tidak Bersalju
15243,7.0,44.0,Tidak Bersalju
15244,6.0,38.0,Tidak Bersalju
15245,4.0,45.0,Tidak Bersalju
15246,4.0,32.0,Tidak Bersalju
15247,3.0,31.0,Tidak Bersalju
15248,5.0,42.0,Tidak Bersalju
15249,1.0,29.0,Tidak Bersalju
15250,5.0,25.0,Tidak Bersalju
15251,5.0,30.0,Tidak Bersalju
15252,7.0,47.0,Tidak Bersalju
15253,0.0,38.0,Tidak Bersalju
15254,0.0,28.0,Tidak Bersalju
15255,3.0,49.0,Tidak Bersalju
15256,1.0,44.0,Tidak Bersalju
15257,2.0,36.0,Tidak Bersalju
15258,7.0,40.0,Tidak Bersalju
15259,7.0,36.0,Tidak Bersalju
15260,7.0,45.0,Tidak Bersalju
15261,5.0,30.0,Tidak Bersalju
15262,1.0,24.0,Tidak Bersalju
15263,2.0,51.0,Tidak Bersalju
15264,7.0,32.0,Tidak Bersalju
15265,3.0,27.0,Tidak Bersalju
15266,2.0,49.0,Tidak Bersalju
15267,6.0,44.0,Tidak Bersalju
15268,1.0,32.0,Tidak Bersalju
15269,1.0,42.0,Tidak Bersalju
15270,1.0,31.0,Tidak Bersalju
15271,1.0,35.0,Tidak Bersalju
15272,7.0,28.0,Tidak Bersalju
15273,1.0,42.0,Tidak Bersalju
15274,5.0,22.0,Tidak Bersalju
15275,1.0,25.0,Tidak Bersalju
15276,5.0,29.0,Tidak Bersalju
15277,5.0,45.0,Tidak Bersalju
15278,2.0,32.0,Tidak Bersalju
15279,0.0,25.0,Tidak Bersalju
15280,2.0,49.0,Tidak Bersalju
15281,6.0,37.0,Tidak Bersalju
15282,6.0,46.0,Tidak Bersalju
15283,7.0,48.0,Tidak Bersalju
15284,6.0,39.0,Tidak Bersalju
15285,0.0,47.0,Tidak Bersalju
15286,0.0,23.0,Tidak Bersalju
15287,3.0,36.0,Tidak Bersalju
15288,6.0,48.0,Tidak Bersalju
15289,1.0,30.0,Tidak Bersalju
15290,1.0,35.0,Tidak Bersalju
15291,2.0,44.0,Tidak Bersalju
15292,6.0,41.0,Tidak Bersalju
15293,1.0,21.0,Tidak Bersalju
15294,3.0,41.0,Tidak Bersalju
15295,7.0,40.0,Tidak Bersalju
15296,6.0,48.0,Tidak Bersalju
15297,1.0,36.0,Tidak Bersalju
15298,1.0,30.0,Tidak Bersalju
15299,5.0,46.0,Tidak Bersalju
15300,1.0,28.0,Tidak Bersalju
15301,0.0,16.0,Tidak Bersalju
15302,7.0,47.0,Tidak Bersalju
15303,7.0,40.0,Tidak Bersalju
15304,3.0,51.0,Tidak Bersalju
15305,0.0,22.0,Tidak Bersalju
15306,3.0,31.0,Tidak Bersalju
15307,1.0,49.0,Tidak Bersalju
15308,0.0,18.0,Tidak Bersalju
15309,1.0,45.0,Tidak Bersalju
15310,6.0,24.0,Tidak Bersalju
15311,6.0,10.0,Tidak Bersalju
15312,3.0,49.0,Tidak Bersalju
15313,2.0,40.0,Tidak Bersalju
15314,2.0,21.0,Tidak Bersalju
15315,2.0,37.0,Tidak Bersalju
15316,7.0,19.0,Tidak Bersalju
15317,1.0,48.0,Tidak Bersalju
15318,1.0,21.0,Tidak Bersalju
15319,4.0,50.0,Tidak Bersalju
15320,2.0,15.0,Tidak Bersalju
15321,3.0,35.0,Tidak Bersalju
15322,5.0,41.0,Tidak Bersalju
15323,6.0,34.0,Tidak Bersalju
15324,7.0,48.0,Tidak Bersalju
15325,4.0,42.0,Tidak Bersalju
15326,1.0,51.0,Tidak Bersalju
15327,3.0,41.0,Tidak Bersalju
15328,2.0,44.0,Tidak Bersalju
15329,1.0,35.0,Tidak Bersalju
15330,1.0,32.0,Tidak Bersalju
15331,1.0,46.0,Tidak Bersalju
15332,0.0,33.0,Tidak Bersalju
15333,0.0,23.0,Tidak Bersalju
15334,0.0,29.0,Tidak Bersalju
15335,6.0,48.0,Tidak Bersalju
15336,3.0,48.0,Tidak Bersalju
15337,7.0,42.0,Tidak Bersalju
15338,0.0,40.0,Tidak Bersalju
15339,7.0,30.0,Tidak Bersalju
15340,1.0,49.0,Tidak Bersalju
15341,1.0,22.0,Tidak Bersalju
15342,4.0,33.0,Tidak Bersalju
15343,5.0,47.0,Tidak Bersalju
15344,0.0,32.0,Tidak Bersalju
15345,1.0,42.0,Tidak Bersalju
15346,6.0,48.0,Tidak Bersalju
15347,2.0,29.0,Tidak Bersalju
15348,0.0,15.0,Tidak Bersalju
15349,1.0,51.0,Tidak Bersalju
15350,1.0,29.0,Tidak Bersalju
15351,5.0,20.0,Tidak Bersalju
15352,7.0,33.0,Tidak Bersalju
15353,4.0,33.0,Tidak Bersalju
15354,0.0,27.0,Tidak Bersalju
15355,0.0,29.0,Tidak Bersalju
15356,1.0,30.0,Tidak Bersalju
15357,1.0,44.0,Tidak Bersalju
15358,5.0,16.0,Tidak Bersalju
15359,7.0,47.0,Tidak Bersalju
15360,1.0,48.0,Tidak Bersalju
15361,2.0,28.0,Tidak Bersalju
15362,2.0,8.0,Tidak Bersalju
15363,1.0,31.0,Tidak Bersalju
15364,1.0,21.0,Tidak Bersalju
15365,5.0,47.0,Tidak Bersalju
15366,1.0,44.0,Tidak Bersalju
15367,7.0,18.0,Tidak Bersalju
15368,2.0,47.0,Tidak Bersalju
15369,7.0,46.0,Tidak Bersalju
15370,1.0,14.0,Tidak Bersalju
15371,4.0,29.0,Tidak Bersalju
15372,1.0,48.0,Tidak Bersalju
15373,8.0,44.0,Tidak Bersalju
15374,1.0,26.0,Tidak Bersalju
15375,3.0,42.0,Tidak Bersalju
15376,4.0,47.0,Tidak Bersalju
15377,3.0,43.0,Tidak Bersalju
15378,6.0,18.0,Tidak Bersalju
15379,5.0,39.0,Tidak Bersalju
15380,0.0,51.0,Tidak Bersalju
15381,7.0,39.0,Tidak Bersalju
15382,1.0,45.0,Tidak Bersalju
15383,0.0,40.0,Tidak Bersalju
15384,5.0,40.0,Tidak Bersalju
15385,6.0,40.0,Tidak Bersalju
15386,6.0,48.0,Tidak Bersalju
15387,2.0,40.0,Tidak Bersalju
15388,6.0,34.0,Tidak Bersalju
15389,7.0,22.0,Tidak Bersalju
15390,0.0,25.0,Tidak Bersalju
15391,1.0,47.0,Tidak Bersalju
15392,7.0,43.0,Tidak Bersalju
15393,7.0,23.0,Tidak Bersalju
15394,7.0,36.0,Tidak Bersalju
15395,4.0,36.0,Tidak Bersalju
15396,2.0,27.0,Tidak Bersalju
15397,1.0,46.0,Tidak Bersalju
15398,8.0,46.0,Tidak Bersalju
15399,7.0,43.0,Tidak Bersalju
15400,3.0,32.0,Tidak Bersalju
15401,1.0,45.0,Tidak Bersalju
15402,0.0,27.0,Tidak Bersalju
15403,7.0,43.0,Tidak Bersalju
15404,7.0,31.0,Tidak Bersalju
15405,1.0,34.0,Tidak Bersalju
15406,1.0,5.0,Tidak Bersalju
15407,6.0,23.0,Tidak Bersalju
15408,0.0,45.0,Tidak Bersalju
15409,7.0,25.0,Tidak Bersalju
15410,6.0,43.0,Tidak Bersalju
15411,4.0,44.0,Tidak Bersalju
15412,1.0,19.0,Tidak Bersalju
15413,1.0,47.0,Tidak Bersalju
15414,0.0,24.0,Tidak Bersalju
15415,2.0,46.0,Tidak Bersalju
15416,1.0,43.0,Tidak Bersalju
15417,1.0,49.0,Tidak Bersalju
15418,3.0,49.0,Tidak Bersalju
15419,3.0,47.0,Tidak Bersalju
15420,6.0,39.0,Tidak Bersalju
15421,7.0,44.0,Tidak Bersalju
15422,0.0,18.0,Tidak Bersalju
15423,1.0,28.0,Tidak Bersalju
15424,0.0,41.0,Tidak Bersalju
15425,6.0,24.0,Tidak Bersalju
15426,7.0,31.0,Tidak Bersalju
15427,7.0,36.0,Tidak Bersalju
15428,3.0,33.0,Tidak Bersalju
15429,2.0,38.0,Tidak Bersalju
15430,7.0,48.0,Tidak Bersalju
15431,7.0,43.0,Tidak Bersalju
15432,0.0,18.0,Tidak Bersalju
15433,1.0,38.0,Tidak Bersalju
15434,1.0,26.0,Tidak Bersalju
15435,7.0,45.0,Tidak Bersalju
15436,4.0,49.0,Tidak Bersalju
15437,1.0,21.0,Tidak Bersalju
15438,4.0,10.0,Tidak Bersalju
15439,1.0,14.0,Tidak Bersalju
15440,7.0,39.0,Tidak Bersalju
15441,2.0,34.0,Tidak Bersalju
15442,1.0,14.0,Tidak Bersalju
15443,2.0,41.0,Tidak Bersalju
15444,5.0,33.0,Tidak Bersalju
15445,5.0,19.0,Tidak Bersalju
15446,1.0,34.0,Tidak Bersalju
15447,7.0,44.0,Tidak Bersalju
15448,7.0,42.0,Tidak Bersalju
15449,1.0,42.0,Tidak Bersalju
15450,1.0,33.0,Tidak Bersalju
15451,0.0,28.0,Tidak Bersalju
15452,5.0,39.0,Tidak Bersalju
15453,6.0,37.0,Tidak Bersalju
15454,6.0,48.0,Tidak Bersalju
15455,0.0,43.0,Tidak Bersalju
15456,5.0,41.0,Tidak Bersalju
15457,7.0,38.0,Tidak Bersalju
15458,1.0,41.0,Tidak Bersalju
15459,2.0,49.0,Tidak Bersalju
15460,7.0,42.0,Tidak Bersalju
15461,6.0,41.0,Tidak Bersalju
15462,4.0,35.0,Tidak Bersalju
15463,1.0,39.0,Tidak Bersalju
15464,0.0,22.0,Tidak Bersalju
15465,1.0,25.0,Tidak Bersalju
15466,2.0,45.0,Tidak Bersalju
15467,5.0,48.0,Tidak Bersalju
15468,0.0,49.0,Tidak Bersalju
15469,2.0,32.0,Tidak Bersalju
15470,2.0,33.0,Tidak Bersalju
15471,1.0,41.0,Tidak Bersalju
15472,4.0,49.0,Tidak Bersalju
15473,1.0,45.0,Tidak Bersalju
15474,7.0,45.0,Tidak Bersalju
15475,2.0,45.0,Tidak Bersalju
15476,0.0,29.0,Tidak Bersalju
15477,2.0,50.0,Tidak Bersalju
15478,0.0,17.0,Tidak Bersalju
15479,1.0,49.0,Tidak Bersalju
15480,1.0,30.0,Tidak Bersalju
15481,7.0,47.0,Tidak Bersalju
15482,4.0,27.0,Tidak Bersalju
15483,7.0,43.0,Tidak Bersalju
15484,1.0,37.0,Tidak Bersalju
15485,3.0,50.0,Tidak Bersalju
15486,7.0,48.0,Tidak Bersalju
15487,1.0,46.0,Tidak Bersalju
15488,6.0,45.0,Tidak Bersalju
15489,1.0,29.0,Tidak Bersalju
15490,7.0,14.0,Tidak Bersalju
15491,1.0,42.0,Tidak Bersalju
15492,0.0,19.0,Tidak Bersalju
15493,3.0,40.0,Tidak Bersalju
15494,0.0,22.0,Tidak Bersalju
15495,5.0,21.0,Tidak Bersalju
15496,1.0,43.0,Tidak Bersalju
15497,7.0,35.0,Tidak Bersalju
15498,0.0,37.0,Tidak Bersalju
15499,1.0,36.0,Tidak Bersalju
15500,2.0,43.0,Tidak Bersalju
15501,1.0,25.0,Tidak Bersalju
15502,2.0,44.0,Tidak Bersalju
15503,3.0,35.0,Tidak Bersalju
15504,5.0,40.0,Tidak Bersalju
15505,2.0,19.0,Tidak Bersalju
15506,3.0,48.0,Tidak Bersalju
15507,3.0,49.0,Tidak Bersalju
15508,1.0,41.0,Tidak Bersalju
15509,2.0,47.0,Tidak Bersalju
15510,1.0,23.0,Tidak Bersalju
15511,1.0,25.0,Tidak Bersalju
15512,2.0,44.0,Tidak Bersalju
15513,3.0,32.0,Tidak Bersalju
15514,0.0,13.0,Tidak Bersalju
15515,1.0,28.0,Tidak Bersalju
15516,5.0,45.0,Tidak Bersalju
15517,6.0,19.0,Tidak Bersalju
15518,1.0,46.0,Tidak Bersalju
15519,1.0,20.0,Tidak Bersalju
15520,7.0,24.0,Tidak Bersalju
15521,7.0,23.0,Tidak Bersalju
15522,0.0,36.0,Tidak Bersalju
15523,0.0,15.0,Tidak Bersalju
15524,5.0,49.0,Tidak Bersalju
15525,0.0,33.0,Tidak Bersalju
15526,1.0,39.0,Tidak Bersalju
15527,6.0,37.0,Tidak Bersalju
15528,3.0,46.0,Tidak Bersalju
15529,0.0,24.0,Tidak Bersalju
15530,3.0,44.0,Tidak Bersalju
15531,2.0,48.0,Tidak Bersalju
15532,7.0,45.0,Tidak Bersalju
15533,5.0,49.0,Tidak Bersalju
15534,6.0,28.0,Tidak Bersalju
15535,2.0,16.0,Tidak Bersalju
15536,7.0,44.0,Tidak Bersalju
15537,1.0,46.0,Tidak Bersalju
15538,5.0,45.0,Tidak Bersalju
15539,1.0,40.0,Tidak Bersalju
15540,3.0,15.0,Tidak Bersalju
15541,3.0,8.0,Tidak Bersalju
15542,1.0,40.0,Tidak Bersalju
15543,5.0,21.0,Tidak Bersalju
15544,4.0,46.0,Tidak Bersalju
15545,4.0,39.0,Tidak Bersalju
15546,2.0,51.0,Tidak Bersalju
15547,1.0,39.0,Tidak Bersalju
15548,4.0,26.0,Tidak Bersalju
15549,6.0,46.0,Tidak Bersalju
15550,8.0,25.0,Tidak Bersalju
15551,2.0,40.0,Tidak Bersalju
15552,5.0,38.0,Tidak Bersalju
15553,7.0,23.0,Tidak Bersalju
15554,4.0,49.0,Tidak Bersalju
15555,4.0,20.0,Tidak Bersalju
15556,5.0,49.0,Tidak Bersalju
15557,2.0,38.0,Tidak Bersalju
15558,0.0,12.0,Tidak Bersalju
15559,1.0,22.0,Tidak Bersalju
15560,1.0,41.0,Tidak Bersalju
15561,1.0,32.0,Tidak Bersalju
15562,4.0,39.0,Tidak Bersalju
15563,7.0,14.0,Tidak Bersalju
15564,2.0,50.0,Tidak Bersalju
15565,1.0,38.0,Tidak Bersalju
15566,2.0,23.0,Tidak Bersalju
15567,2.0,47.0,Tidak Bersalju
15568,2.0,49.0,Tidak Bersalju
15569,1.0,32.0,Tidak Bersalju
15570,1.0,47.0,Tidak Bersalju
15571,1.0,37.0,Tidak Bersalju
15572,7.0,30.0,Tidak Bersalju
15573,7.0,46.0,Tidak Bersalju
15574,7.0,25.0,Tidak Bersalju
15575,1.0,49.0,Tidak Bersalju
15576,1.0,24.0,Tidak Bersalju
15577,0.0,34.0,Tidak Bersalju
15578,7.0,34.0,Tidak Bersalju
15579,1.0,46.0,Tidak Bersalju
15580,3.0,31.0,Tidak Bersalju
15581,7.0,42.0,Tidak Bersalju
15582,4.0,45.0,Tidak Bersalju
15583,2.0,22.0,Tidak Bersalju
15584,1.0,44.0,Tidak Bersalju
15585,7.0,30.0,Tidak Bersalju
15586,8.0,27.0,Tidak Bersalju
15587,3.0,31.0,Tidak Bersalju
15588,3.0,49.0,Tidak Bersalju
15589,3.0,49.0,Tidak Bersalju
15590,7.0,45.0,Tidak Bersalju
15591,2.0,40.0,Tidak Bersalju
15592,0.0,27.0,Tidak Bersalju
15593,4.0,40.0,Tidak Bersalju
15594,1.0,37.0,Tidak Bersalju
15595,6.0,39.0,Tidak Bersalju
15596,0.0,22.0,Tidak Bersalju
15597,5.0,47.0,Tidak Bersalju
15598,7.0,15.0,Tidak Bersalju
15599,6.0,15.0,Tidak Bersalju
15600,4.0,46.0,Tidak Bersalju
15601,7.0,36.0,Tidak Bersalju
15602,5.0,39.0,Tidak Bersalju
15603,1.0,32.0,Tidak Bersalju
15604,2.0,32.0,Tidak Bersalju
15605,1.0,19.0,Tidak Bersalju
15606,0.0,31.0,Tidak Bersalju
15607,2.0,43.0,Tidak Bersalju
15608,1.0,47.0,Tidak Bersalju
15609,1.0,43.0,Tidak Bersalju
15610,1.0,24.0,Tidak Bersalju
15611,7.0,46.0,Tidak Bersalju
15612,5.0,30.0,Tidak Bersalju
15613,7.0,39.0,Tidak Bersalju
15614,7.0,31.0,Tidak Bersalju
15615,1.0,24.0,Tidak Bersalju
15616,6.0,45.0,Tidak Bersalju
15617,3.0,38.0,Tidak Bersalju
15618,1.0,48.0,Tidak Bersalju
15619,1.0,14.0,Tidak Bersalju
15620,1.0,44.0,Tidak Bersalju
15621,1.0,49.0,Tidak Bersalju
15622,5.0,43.0,Tidak Bersalju
15623,1.0,49.0,Tidak Bersalju
15624,5.0,5.0,Tidak Bersalju
15625,1.0,29.0,Tidak Bersalju
15626,1.0,44.0,Tidak Bersalju
15627,1.0,36.0,Tidak Bersalju
15628,7.0,37.0,Tidak Bersalju
15629,2.0,50.0,Tidak Bersalju
15630,4.0,35.0,Tidak Bersalju
15631,2.0,45.0,Tidak Bersalju
15632,1.0,43.0,Tidak Bersalju
15633,3.0,49.0,Tidak Bersalju
15634,1.0,30.0,Tidak Bersalju
15635,2.0,44.0,Tidak Bersalju
15636,1.0,37.0,Tidak Bersalju
15637,6.0,36.0,Tidak Bersalju
15638,1.0,26.0,Tidak Bersalju
15639,0.0,40.0,Tidak Bersalju
15640,1.0,39.0,Tidak Bersalju
15641,1.0,25.0,Tidak Bersalju
15642,8.0,31.0,Tidak Bersalju
15643,1.0,27.0,Tidak Bersalju
15644,1.0,38.0,Tidak Bersalju
15645,6.0,14.0,Tidak Bersalju
15646,4.0,12.0,Tidak Bersalju
15647,1.0,10.0,Tidak Bersalju
15648,2.0,51.0,Tidak Bersalju
15649,3.0,43.0,Tidak Bersalju
15650,2.0,48.0,Tidak Bersalju
15651,0.0,28.0,Tidak Bersalju
15652,5.0,39.0,Tidak Bersalju
15653,1.0,45.0,Tidak Bersalju
15654,7.0,26.0,Tidak Bersalju
15655,0.0,40.0,Tidak Bersalju
15656,0.0,15.0,Tidak Bersalju
15657,2.0,42.0,Tidak Bersalju
15658,2.0,45.0,Tidak Bersalju
15659,5.0,25.0,Tidak Bersalju
15660,4.0,48.0,Tidak Bersalju
15661,0.0,31.0,Tidak Bersalju
15662,2.0,51.0,Tidak Bersalju
15663,1.0,26.0,Tidak Bersalju
15664,2.0,45.0,Tidak Bersalju
15665,6.0,44.0,Tidak Bersalju
15666,7.0,41.0,Tidak Bersalju
15667,1.0,50.0,Tidak Bersalju
15668,4.0,24.0,Tidak Bersalju
15669,1.0,46.0,Tidak Bersalju
15670,5.0,36.0,Tidak Bersalju
15671,5.0,35.0,Tidak Bersalju
15672,1.0,49.0,Tidak Bersalju
15673,0.0,28.0,Tidak Bersalju
15674,5.0,47.0,Tidak Bersalju
15675,1.0,31.0,Tidak Bersalju
15676,3.0,24.0,Tidak Bersalju
15677,1.0,31.0,Tidak Bersalju
15678,1.0,26.0,Tidak Bersalju
15679,1.0,14.0,Tidak Bersalju
15680,7.0,40.0,Tidak Bersalju
15681,0.0,22.0,Tidak Bersalju
15682,7.0,17.0,Tidak Bersalju
15683,2.0,50.0,Tidak Bersalju
15684,0.0,26.0,Tidak Bersalju
15685,2.0,37.0,Tidak Bersalju
15686,1.0,47.0,Tidak Bersalju
15687,8.0,20.0,Tidak Bersalju
15688,5.0,37.0,Tidak Bersalju
15689,0.0,16.0,Tidak Bersalju
15690,6.0,23.0,Tidak Bersalju
